% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.897008190e+04 +5.902542190e+04 +5.902542190e+04
2 0 +5.396675493e+04 +5.402209493e+04 +5.402209493e+04
4 0 +4.953584593e+04 +4.959118593e+04 +4.959118593e+04
8 0 +2.419784572e+04 +2.425318572e+04 +2.425318572e+04
9 0 +1.393067869e+04 +1.398601869e+04 +1.398601869e+04
25 0 +7.246310282e+03 +7.301650282e+03 +7.301650282e+03
72 0 +4.163191034e+03 +4.218531034e+03 +4.218531034e+03
99 0 +3.001981084e+03 +3.057321084e+03 +3.057321084e+03
100 0 +2.153398691e+03 +2.208738691e+03 +2.208738691e+03
131 0 +1.495495396e+03 +1.550835396e+03 +1.550835396e+03
191 0 +1.308027922e+03 +1.363367922e+03 +1.363367922e+03
198 0 +1.236447035e+03 +1.291787035e+03 +1.291787035e+03
217 0 +6.530396597e+02 +7.083796597e+02 +7.083796597e+02
280 0 +4.505807323e+02 +5.059207323e+02 +5.059207323e+02
385 0 +3.985871532e+02 +4.539271532e+02 +4.539271532e+02
394 0 +3.578203408e+02 +4.131603408e+02 +4.131603408e+02
398 0 +3.068531824e+02 +3.621931824e+02 +3.621931824e+02
419 0 +2.630147280e+02 +3.183547280e+02 +3.183547280e+02
422 0 +2.275424809e+02 +2.828824809e+02 +2.828824809e+02
429 0 +1.856766376e+02 +2.410166376e+02 +2.410166376e+02
503 0 +1.147774143e+02 +1.701174143e+02 +1.701174143e+02
552 0 +1.049840450e+02 +1.603240450e+02 +1.603240450e+02
558 0 +6.729733073e+01 +1.226373307e+02 +1.226373307e+02
742 0 +6.251933131e+01 +1.178593313e+02 +1.178593313e+02
745 0 +4.621640208e+01 +1.015564021e+02 +1.015564021e+02
850 0 +4.140037931e+01 +9.674037931e+01 +9.674037931e+01
865 0 +3.788594451e+01 +9.322594451e+01 +9.322594451e+01
882 0 +3.188023098e+01 +8.722023098e+01 +8.722023098e+01
933 0 +3.086527701e+01 +8.620527701e+01 +8.620527701e+01
949 0 +2.600504997e+01 +8.134504997e+01 +8.134504997e+01
956 0 +2.368983598e+01 +7.902983598e+01 +7.902983598e+01
1000 0 +2.368983598e+01 +7.902983598e+01 +7.902983598e+01
