% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.280462358e+03 +3.212452358e+03 +3.212452358e+03
7 0 +1.999638171e+03 +2.931628171e+03 +2.931628171e+03
10 0 +1.841240907e+03 +2.773230907e+03 +2.773230907e+03
16 0 +1.715551809e+03 +2.647541809e+03 +2.647541809e+03
24 0 +1.521800021e+03 +2.453790021e+03 +2.453790021e+03
53 0 +1.284095534e+03 +2.216085534e+03 +2.216085534e+03
61 0 +1.178467400e+03 +2.110457400e+03 +2.110457400e+03
69 0 +9.600148524e+02 +1.892004852e+03 +1.892004852e+03
186 0 +8.019603851e+02 +1.733950385e+03 +1.733950385e+03
187 0 +7.666214434e+02 +1.698611443e+03 +1.698611443e+03
202 0 +6.345737942e+02 +1.566563794e+03 +1.566563794e+03
226 0 +5.854691195e+02 +1.517459120e+03 +1.517459120e+03
263 0 +5.459879519e+02 +1.477977952e+03 +1.477977952e+03
267 0 +4.471390069e+02 +1.379129007e+03 +1.379129007e+03
297 0 +4.445404343e+02 +1.376530434e+03 +1.376530434e+03
419 0 +3.767428561e+02 +1.308732856e+03 +1.308732856e+03
437 0 +3.462835214e+02 +1.278273521e+03 +1.278273521e+03
451 0 +2.974605501e+02 +1.229450550e+03 +1.229450550e+03
472 0 +2.250012386e+02 +1.156991239e+03 +1.156991239e+03
576 0 +2.171172346e+02 +1.149107235e+03 +1.149107235e+03
580 0 +1.793277545e+02 +1.111317755e+03 +1.111317755e+03
608 0 +1.417403791e+02 +1.073730379e+03 +1.073730379e+03
625 0 +1.326285654e+02 +1.064618565e+03 +1.064618565e+03
674 0 +1.235410261e+02 +1.055531026e+03 +1.055531026e+03
694 0 +1.106720478e+02 +1.042662048e+03 +1.042662048e+03
723 0 +7.201143869e+01 +1.004001439e+03 +1.004001439e+03
845 0 +6.809269040e+01 +1.000082690e+03 +1.000082690e+03
856 0 +6.008448782e+01 +9.920744878e+02 +9.920744878e+02
879 0 +5.151842849e+01 +9.835084285e+02 +9.835084285e+02
907 0 +4.422688100e+01 +9.762168810e+02 +9.762168810e+02
968 0 +3.636409157e+01 +9.683540916e+02 +9.683540916e+02
999 0 +3.052606315e+01 +9.625160631e+02 +9.625160631e+02
1000 0 +3.052606315e+01 +9.625160631e+02 +9.625160631e+02
