% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.181316012e+03 +1.296996012e+03 +1.296996012e+03
3 0 +6.729464611e+02 +7.886264611e+02 +7.886264611e+02
4 0 +5.341547094e+02 +6.498347094e+02 +6.498347094e+02
13 0 +3.537559001e+02 +4.694359001e+02 +4.694359001e+02
20 0 +2.485502765e+02 +3.642302765e+02 +3.642302765e+02
35 0 +1.400866276e+02 +2.557666276e+02 +2.557666276e+02
255 0 +1.242106181e+02 +2.398906181e+02 +2.398906181e+02
308 0 +1.041629067e+02 +2.198429067e+02 +2.198429067e+02
381 0 +9.681202829e+01 +2.124920283e+02 +2.124920283e+02
387 0 +8.710879473e+01 +2.027887947e+02 +2.027887947e+02
425 0 +6.217590825e+01 +1.778559083e+02 +1.778559083e+02
1000 0 +6.217590825e+01 +1.778559083e+02 +1.778559083e+02
