% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.520400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.236189677e+00 -1.508038103e+02 -1.508038103e+02 +7.4212e-01 +1.8903e+00
6 0 +9.036382401e-01 -1.511363618e+02 -1.511363618e+02 +1.8944e-01 +5.9026e-01
11 0 +4.979564281e-01 -1.515420436e+02 -1.515420436e+02 +3.7104e-01 +1.1230e+00
14 0 +3.961017127e-01 -1.516438983e+02 -1.516438983e+02 -4.3446e-01 +8.1726e-01
16 0 +1.708083278e-01 -1.518691917e+02 -1.518691917e+02 +1.0157e-01 +1.6106e+00
19 0 +1.216968681e-01 -1.519183031e+02 -1.519183031e+02 -3.0322e-01 +1.7710e+00
29 0 +1.065920786e-01 -1.519334079e+02 -1.519334079e+02 -3.9596e-01 +1.1240e+00
34 0 +7.022125810e-03 -1.520329779e+02 -1.520329779e+02 -3.1288e-01 +1.3537e+00
39 0 +2.677136837e-03 -1.520373229e+02 -1.520373229e+02 -2.1581e-01 +1.4180e+00
50 0 +2.677136837e-03 -1.520373229e+02 -1.520373229e+02 -2.1581e-01 +1.4180e+00
