% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.520400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.840479326e-01 -1.513559521e+02 -1.513559521e+02 -1.0309e+00 +1.1066e+00
3 0 +9.895970044e-02 -1.519410403e+02 -1.519410403e+02 +4.7043e-02 +1.4385e+00
45 0 +8.022229150e-02 -1.519597777e+02 -1.519597777e+02 -4.3431e-01 +1.1953e+00
48 0 +2.460080125e-02 -1.520153992e+02 -1.520153992e+02 -4.1942e-01 +1.4618e+00
50 0 +6.110345188e-03 -1.520338897e+02 -1.520338897e+02 -2.3346e-01 +1.4945e+00
58 0 +4.667080888e-03 -1.520353329e+02 -1.520353329e+02 -2.8436e-01 +1.4901e+00
120 0 +2.509973687e-03 -1.520374900e+02 -1.520374900e+02 -2.9264e-01 +1.3808e+00
123 0 +1.388334344e-03 -1.520386117e+02 -1.520386117e+02 -2.7793e-01 +1.3883e+00
138 0 +1.889997568e-04 -1.520398110e+02 -1.520398110e+02 -2.6306e-01 +1.4371e+00
159 0 +1.644612499e-04 -1.520398355e+02 -1.520398355e+02 -2.5438e-01 +1.4237e+00
164 0 +1.559016384e-04 -1.520398441e+02 -1.520398441e+02 -2.5485e-01 +1.4258e+00
170 0 +1.168716977e-06 -1.520399988e+02 -1.520399988e+02 -2.6718e-01 +1.4229e+00
200 0 +1.168716977e-06 -1.520399988e+02 -1.520399988e+02 -2.6718e-01 +1.4229e+00
