% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.811190794e+02 +1.287690794e+02 +1.287690794e+02
3 0 +1.529346150e+02 +1.005846150e+02 +1.005846150e+02
5 0 +1.248946401e+02 +7.254464007e+01 +7.254464007e+01
8 0 +1.075722464e+02 +5.522224643e+01 +5.522224643e+01
16 0 +8.141526898e+01 +2.906526898e+01 +2.906526898e+01
19 0 +6.896761781e+01 +1.661761781e+01 +1.661761781e+01
46 0 +5.637074483e+01 +4.020744832e+00 +4.020744832e+00
86 0 +5.270130768e+01 +3.513076781e-01 +3.513076781e-01
87 0 +4.763692062e+01 -4.713079377e+00 -4.713079377e+00
104 0 +4.436963445e+01 -7.980365550e+00 -7.980365550e+00
198 0 +3.476593333e+01 -1.758406667e+01 -1.758406667e+01
200 0 +3.476593333e+01 -1.758406667e+01 -1.758406667e+01
