% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.802325688e+01 -7.258674312e+01 -7.258674312e+01 -1.2283e+00 -2.9252e-01
2 0 +8.291790831e+00 -1.223182092e+02 -1.223182092e+02 -1.0411e+00 +1.9868e+00
7 0 +2.758178171e+00 -1.278518218e+02 -1.278518218e+02 -1.5305e+00 +5.7920e-01
11 0 +2.357826873e+00 -1.282521731e+02 -1.282521731e+02 -1.7792e+00 +3.9652e+00
338 0 +3.299648399e-01 -1.302800352e+02 -1.302800352e+02 +5.7066e-01 +4.5189e+00
394 0 +2.836704309e-01 -1.303263296e+02 -1.303263296e+02 +5.7113e-01 +4.5189e+00
401 0 +1.090113935e-01 -1.305009886e+02 -1.305009886e+02 +5.7063e-01 +4.5198e+00
429 0 +7.667048249e-02 -1.305333295e+02 -1.305333295e+02 +5.7077e-01 +4.5193e+00
432 0 +5.769189595e-02 -1.305523081e+02 -1.305523081e+02 +5.7069e-01 +4.5194e+00
452 0 +3.378221318e-02 -1.305762178e+02 -1.305762178e+02 +5.7071e-01 +4.5194e+00
464 0 +2.099086184e-02 -1.305890091e+02 -1.305890091e+02 +5.7066e-01 +4.5196e+00
472 0 +1.304064572e-02 -1.305969594e+02 -1.305969594e+02 +5.7067e-01 +4.5195e+00
491 0 +5.366235732e-03 -1.306046338e+02 -1.306046338e+02 +5.7068e-01 +4.5195e+00
494 0 +4.927195810e-03 -1.306050728e+02 -1.306050728e+02 +5.7068e-01 +4.5195e+00
526 0 +4.014326858e-03 -1.306059857e+02 -1.306059857e+02 +5.7068e-01 +4.5195e+00
531 0 +3.141684074e-03 -1.306068583e+02 -1.306068583e+02 +5.7068e-01 +4.5195e+00
546 0 +2.585336331e-03 -1.306074147e+02 -1.306074147e+02 +5.7068e-01 +4.5195e+00
560 0 +2.379952054e-03 -1.306076200e+02 -1.306076200e+02 +5.7068e-01 +4.5195e+00
565 0 +2.069894835e-03 -1.306079301e+02 -1.306079301e+02 +5.7068e-01 +4.5195e+00
567 0 +1.504032858e-03 -1.306084960e+02 -1.306084960e+02 +5.7068e-01 +4.5195e+00
568 0 +1.059106673e-03 -1.306089409e+02 -1.306089409e+02 +5.7068e-01 +4.5195e+00
581 0 +3.358291353e-04 -1.306096642e+02 -1.306096642e+02 +5.7068e-01 +4.5195e+00
614 0 +2.239078977e-04 -1.306097761e+02 -1.306097761e+02 +5.7068e-01 +4.5195e+00
619 0 +1.372122035e-04 -1.306098628e+02 -1.306098628e+02 +5.7068e-01 +4.5195e+00
620 0 +4.858029877e-05 -1.306099514e+02 -1.306099514e+02 +5.7068e-01 +4.5195e+00
646 0 +3.694659833e-05 -1.306099631e+02 -1.306099631e+02 +5.7068e-01 +4.5195e+00
658 0 +1.141242763e-05 -1.306099886e+02 -1.306099886e+02 +5.7068e-01 +4.5195e+00
670 0 +2.564183575e-06 -1.306099974e+02 -1.306099974e+02 +5.7068e-01 +4.5195e+00
720 0 +1.792727147e-06 -1.306099982e+02 -1.306099982e+02 +5.7068e-01 +4.5195e+00
733 0 +1.476070793e-06 -1.306099985e+02 -1.306099985e+02 +5.7068e-01 +4.5195e+00
737 0 +9.840264852e-07 -1.306099990e+02 -1.306099990e+02 +5.7068e-01 +4.5195e+00
746 0 +3.850085193e-07 -1.306099996e+02 -1.306099996e+02 +5.7068e-01 +4.5195e+00
771 0 +3.371981450e-07 -1.306099997e+02 -1.306099997e+02 +5.7068e-01 +4.5195e+00
794 0 +2.262064243e-07 -1.306099998e+02 -1.306099998e+02 +5.7068e-01 +4.5195e+00
803 0 +1.800519271e-07 -1.306099998e+02 -1.306099998e+02 +5.7068e-01 +4.5195e+00
805 0 +5.167231620e-08 -1.306099999e+02 -1.306099999e+02 +5.7068e-01 +4.5195e+00
850 0 +2.484460992e-08 -1.306100000e+02 -1.306100000e+02 +5.7068e-01 +4.5195e+00
857 0 +1.084899282e-08 -1.306100000e+02 -1.306100000e+02 +5.7068e-01 +4.5195e+00
885 0 +6.955133358e-09 -1.306100000e+02 -1.306100000e+02 +5.7068e-01 +4.5195e+00
900 0 +5.128498515e-09 -1.306100000e+02 -1.306100000e+02 +5.7068e-01 +4.5195e+00
