% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.143029780e+01 -9.485697022e+02 -9.485697022e+02 -1.7029e+00 +9.7585e-01
2 0 +1.146931304e+01 -9.885306870e+02 -9.885306870e+02 +2.8292e+00 -1.7683e+00
10 0 +8.400804949e+00 -9.915991951e+02 -9.915991951e+02 +4.0609e+00 -4.6169e+00
15 0 +3.668028823e+00 -9.963319712e+02 -9.963319712e+02 +3.3528e+00 -3.5391e+00
17 0 +2.764828961e+00 -9.972351710e+02 -9.972351710e+02 +2.1879e+00 -2.4222e+00
40 0 +2.083127085e+00 -9.979168729e+02 -9.979168729e+02 +1.9727e+00 -1.1870e+00
47 0 +1.156047908e-01 -9.998843952e+02 -9.998843952e+02 +1.7068e+00 +1.2991e-01
49 0 +2.971614340e-02 -9.999702839e+02 -9.999702839e+02 +1.3932e+00 +7.3596e-01
64 0 +4.819853954e-03 -9.999951801e+02 -9.999951801e+02 +1.6998e+00 +4.7813e-02
73 0 +3.756473439e-03 -9.999962435e+02 -9.999962435e+02 +1.7357e+00 -8.3092e-02
76 0 +6.287299125e-04 -9.999993713e+02 -9.999993713e+02 +1.5237e+00 +3.3759e-01
133 0 +1.661210378e-04 -9.999998339e+02 -9.999998339e+02 +1.5258e+00 +3.5802e-01
139 0 +3.818442292e-05 -9.999999618e+02 -9.999999618e+02 +1.4721e+00 +4.7453e-01
149 0 +1.708752802e-05 -9.999999829e+02 -9.999999829e+02 +1.4448e+00 +5.2895e-01
150 0 +3.314816013e-07 -9.999999997e+02 -9.999999997e+02 +1.3603e+00 +6.9073e-01
193 0 +1.400475185e-07 -9.999999999e+02 -9.999999999e+02 +1.3494e+00 +7.2368e-01
194 0 +3.295690476e-08 -1.000000000e+03 -1.000000000e+03 +1.3387e+00 +7.4343e-01
199 0 +7.303015082e-09 -1.000000000e+03 -1.000000000e+03 +1.3630e+00 +6.9202e-01
255 0 +3.410605132e-13 -1.000000000e+03 -1.000000000e+03 +1.3486e+00 +7.2033e-01
281 0 +0.000000000e+00 -1.000000000e+03 -1.000000000e+03 +1.3501e+00 +7.1740e-01
372 0 +0.000000000e+00 -1.000000000e+03 -1.000000000e+03 +1.3501e+00 +7.1740e-01
