% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.333003812e+04 +1.392087812e+04 +1.392087812e+04 +6.9886e-01 -1.2818e+00
3 0 +2.357490611e+02 +8.265890611e+02 +8.265890611e+02 +6.8428e-01 -2.3458e+00
4 0 +3.299477391e+01 +6.238347739e+02 +6.238347739e+02 -1.6657e+00 -1.3567e+00
9 0 +2.089675091e+01 +6.117367509e+02 +6.117367509e+02 -6.2059e-02 -3.9823e+00
12 0 +1.220265027e+01 +6.030426503e+02 +6.030426503e+02 +6.1614e-01 -4.4048e+00
30 0 +5.009882396e+00 +5.958498824e+02 +5.958498824e+02 +6.6570e-01 -3.4855e+00
43 0 +3.476837035e+00 +5.943168370e+02 +5.943168370e+02 +8.9890e-01 -3.6586e+00
49 0 +1.092699508e-01 +5.909492700e+02 +5.909492700e+02 +1.3786e+00 -3.4089e+00
87 0 +8.094229934e-02 +5.909209423e+02 +5.909209423e+02 +1.3209e+00 -3.2204e+00
100 0 +7.328518149e-02 +5.909132852e+02 +5.909132852e+02 +1.3579e+00 -3.3093e+00
103 0 +3.899198418e-02 +5.908789920e+02 +5.908789920e+02 +1.3735e+00 -3.2875e+00
109 0 +2.249485519e-02 +5.908624949e+02 +5.908624949e+02 +1.3886e+00 -3.2917e+00
130 0 +8.863318101e-03 +5.908488633e+02 +5.908488633e+02 +1.4293e+00 -3.3551e+00
140 0 +2.003441521e-03 +5.908420034e+02 +5.908420034e+02 +1.4458e+00 -3.3554e+00
162 0 +1.007332377e-03 +5.908410073e+02 +5.908410073e+02 +1.4366e+00 -3.3322e+00
195 0 +8.050071617e-04 +5.908408050e+02 +5.908408050e+02 +1.4441e+00 -3.3454e+00
201 0 +4.649852651e-04 +5.908404650e+02 +5.908404650e+02 +1.4461e+00 -3.3450e+00
202 0 +2.703483299e-04 +5.908402703e+02 +5.908402703e+02 +1.4426e+00 -3.3373e+00
215 0 +2.645205154e-05 +5.908400265e+02 +5.908400265e+02 +1.4443e+00 -3.3349e+00
232 0 +1.147131434e-05 +5.908400115e+02 +5.908400115e+02 +1.4451e+00 -3.3362e+00
315 0 +8.016661695e-06 +5.908400080e+02 +5.908400080e+02 +1.4456e+00 -3.3369e+00
331 0 +6.944874599e-06 +5.908400069e+02 +5.908400069e+02 +1.4457e+00 -3.3369e+00
347 0 +2.483635967e-06 +5.908400025e+02 +5.908400025e+02 +1.4457e+00 -3.3365e+00
351 0 +1.888509132e-06 +5.908400019e+02 +5.908400019e+02 +1.4455e+00 -3.3363e+00
352 0 +1.045239060e-06 +5.908400010e+02 +5.908400010e+02 +1.4453e+00 -3.3357e+00
359 0 +3.944876426e-08 +5.908400000e+02 +5.908400000e+02 +1.4456e+00 -3.3360e+00
448 0 +2.400486210e-08 +5.908400000e+02 +5.908400000e+02 +1.4456e+00 -3.3360e+00
476 0 +9.869040696e-09 +5.908400000e+02 +5.908400000e+02 +1.4456e+00 -3.3360e+00
699 0 +5.684341886e-13 +5.908400000e+02 +5.908400000e+02 +1.4456e+00 -3.3360e+00
734 0 +0.000000000e+00 +5.908400000e+02 +5.908400000e+02 +1.4456e+00 -3.3360e+00
750 0 +0.000000000e+00 +5.908400000e+02 +5.908400000e+02 +1.4456e+00 -3.3360e+00
