% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.022452079e+04 +6.037367079e+04 +6.037367079e+04
7 0 +4.977410928e+04 +4.992325928e+04 +4.992325928e+04
8 0 +4.239413162e+04 +4.254328162e+04 +4.254328162e+04
25 0 +2.386595756e+04 +2.401510756e+04 +2.401510756e+04
26 0 +1.499164805e+04 +1.514079805e+04 +1.514079805e+04
72 0 +1.371414250e+04 +1.386329250e+04 +1.386329250e+04
87 0 +7.662188898e+03 +7.811338898e+03 +7.811338898e+03
165 0 +5.053601486e+03 +5.202751486e+03 +5.202751486e+03
169 0 +2.452975490e+03 +2.602125490e+03 +2.602125490e+03
200 0 +2.251873809e+03 +2.401023809e+03 +2.401023809e+03
