% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.017017286e+03 +4.042487286e+03 +4.042487286e+03
2 0 +2.263085335e+03 +2.288555335e+03 +2.288555335e+03
7 0 +2.030094279e+03 +2.055564279e+03 +2.055564279e+03
9 0 +1.904265692e+03 +1.929735692e+03 +1.929735692e+03
13 0 +1.718261294e+03 +1.743731294e+03 +1.743731294e+03
21 0 +1.032034769e+03 +1.057504769e+03 +1.057504769e+03
83 0 +9.365963426e+02 +9.620663426e+02 +9.620663426e+02
100 0 +8.495373791e+02 +8.750073791e+02 +8.750073791e+02
167 0 +7.252130723e+02 +7.506830723e+02 +7.506830723e+02
200 0 +7.252130723e+02 +7.506830723e+02 +7.506830723e+02
