% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.684297262e+01 +7.524297262e+01 +7.524297262e+01
2 0 +6.773124350e+01 +6.613124350e+01 +6.613124350e+01
8 0 +6.128380446e+01 +5.968380446e+01 +5.968380446e+01
9 0 +4.896543750e+01 +4.736543750e+01 +4.736543750e+01
79 0 +3.849784653e+01 +3.689784653e+01 +3.689784653e+01
95 0 +3.002847707e+01 +2.842847707e+01 +2.842847707e+01
110 0 +1.955699839e+01 +1.795699839e+01 +1.795699839e+01
126 0 +1.692034619e+01 +1.532034619e+01 +1.532034619e+01
134 0 +1.352887016e+01 +1.192887016e+01 +1.192887016e+01
145 0 +7.454641607e+00 +5.854641607e+00 +5.854641607e+00
164 0 +2.745597375e+00 +1.145597375e+00 +1.145597375e+00
224 0 +2.141281784e+00 +5.412817839e-01 +5.412817839e-01
237 0 +1.577035136e+00 -2.296486438e-02 -2.296486438e-02
250 0 +5.602957734e-01 -1.039704227e+00 -1.039704227e+00
269 0 +2.886209437e-01 -1.311379056e+00 -1.311379056e+00
274 0 +2.100419124e-01 -1.389958088e+00 -1.389958088e+00
307 0 +1.621709807e-01 -1.437829019e+00 -1.437829019e+00
329 0 +9.798957955e-02 -1.502010420e+00 -1.502010420e+00
348 0 +7.528061934e-02 -1.524719381e+00 -1.524719381e+00
356 0 +3.934909386e-02 -1.560650906e+00 -1.560650906e+00
357 0 +1.850136559e-02 -1.581498634e+00 -1.581498634e+00
374 0 +1.612585841e-02 -1.583874142e+00 -1.583874142e+00
410 0 +3.895011600e-03 -1.596104988e+00 -1.596104988e+00
467 0 +3.017931949e-03 -1.596982068e+00 -1.596982068e+00
491 0 +2.550854919e-03 -1.597449145e+00 -1.597449145e+00
507 0 +8.401678349e-04 -1.599159832e+00 -1.599159832e+00
535 0 +1.360905642e-04 -1.599863909e+00 -1.599863909e+00
547 0 +1.064432720e-04 -1.599893557e+00 -1.599893557e+00
591 0 +4.603026292e-05 -1.599953970e+00 -1.599953970e+00
634 0 +3.837268260e-05 -1.599961627e+00 -1.599961627e+00
638 0 +2.814943783e-05 -1.599971851e+00 -1.599971851e+00
648 0 +6.136775172e-06 -1.599993863e+00 -1.599993863e+00
705 0 +3.838612826e-06 -1.599996161e+00 -1.599996161e+00
715 0 +3.266490116e-06 -1.599996734e+00 -1.599996734e+00
721 0 +2.389688289e-07 -1.599999761e+00 -1.599999761e+00
819 0 +1.731947805e-07 -1.599999827e+00 -1.599999827e+00
830 0 +1.326518797e-07 -1.599999867e+00 -1.599999867e+00
841 0 +4.731683645e-08 -1.599999953e+00 -1.599999953e+00
855 0 +4.422668121e-08 -1.599999956e+00 -1.599999956e+00
866 0 +3.714478281e-08 -1.599999963e+00 -1.599999963e+00
869 0 +1.959710927e-08 -1.599999980e+00 -1.599999980e+00
872 0 +1.183867049e-08 -1.599999988e+00 -1.599999988e+00
881 0 +4.165437772e-09 -1.599999996e+00 -1.599999996e+00
1000 0 +4.400040332e-10 -1.600000000e+00 -1.600000000e+00
