% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.897111125e+06 +4.896641375e+06 +4.896641375e+06
2 0 +4.048781335e+06 +4.048311585e+06 +4.048311585e+06
4 0 +3.130525202e+06 +3.130055452e+06 +3.130055452e+06
12 0 +1.625483426e+06 +1.625013676e+06 +1.625013676e+06
16 0 +9.785237729e+05 +9.780540229e+05 +9.780540229e+05
34 0 +7.141488793e+05 +7.136791293e+05 +7.136791293e+05
38 0 +2.554631613e+05 +2.549934113e+05 +2.549934113e+05
50 0 +2.496879754e+05 +2.492182254e+05 +2.492182254e+05
111 0 +1.047456286e+05 +1.042758786e+05 +1.042758786e+05
116 0 +9.287945366e+04 +9.240970366e+04 +9.240970366e+04
226 0 +3.268847720e+04 +3.221872720e+04 +3.221872720e+04
266 0 +2.151402967e+04 +2.104427967e+04 +2.104427967e+04
318 0 +4.147438812e+03 +3.677688812e+03 +3.677688812e+03
550 0 +3.769634616e+03 +3.299884616e+03 +3.299884616e+03
553 0 +3.277175118e+03 +2.807425118e+03 +2.807425118e+03
555 0 +2.906105001e+03 +2.436355001e+03 +2.436355001e+03
557 0 +2.598051467e+03 +2.128301467e+03 +2.128301467e+03
733 0 +2.401413369e+03 +1.931663369e+03 +1.931663369e+03
764 0 +2.175724705e+03 +1.705974705e+03 +1.705974705e+03
769 0 +1.880990208e+03 +1.411240208e+03 +1.411240208e+03
798 0 +1.405307109e+03 +9.355571093e+02 +9.355571093e+02
813 0 +1.186518923e+03 +7.167689230e+02 +7.167689230e+02
936 0 +9.459338127e+02 +4.761838127e+02 +4.761838127e+02
1000 0 +9.459338127e+02 +4.761838127e+02 +4.761838127e+02
