% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.936722760e+02 +7.562222760e+02 +7.562222760e+02
2 0 +7.887998485e+02 +7.513498485e+02 +7.513498485e+02
21 0 +6.494227273e+02 +6.119727273e+02 +6.119727273e+02
36 0 +6.230522764e+02 +5.856022764e+02 +5.856022764e+02
47 0 +5.486799531e+02 +5.112299531e+02 +5.112299531e+02
84 0 +4.963879454e+02 +4.589379454e+02 +4.589379454e+02
142 0 +4.265049714e+02 +3.890549714e+02 +3.890549714e+02
143 0 +3.811233656e+02 +3.436733656e+02 +3.436733656e+02
182 0 +3.462177260e+02 +3.087677260e+02 +3.087677260e+02
200 0 +3.434162635e+02 +3.059662635e+02 +3.059662635e+02
