% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.300000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.034319549e+04 +2.033689549e+04 +2.033689549e+04
6 0 +3.423052169e+02 +3.360052169e+02 +3.360052169e+02
54 0 +2.292901366e+02 +2.229901366e+02 +2.229901366e+02
67 0 +5.550663634e+01 +4.920663634e+01 +4.920663634e+01
81 0 +2.762568786e+01 +2.132568786e+01 +2.132568786e+01
82 0 +1.388781484e+01 +7.587814845e+00 +7.587814845e+00
121 0 +4.570549612e+00 -1.729450388e+00 -1.729450388e+00
125 0 +4.338734041e+00 -1.961265959e+00 -1.961265959e+00
146 0 +3.909099813e+00 -2.390900187e+00 -2.390900187e+00
170 0 +3.462560650e+00 -2.837439350e+00 -2.837439350e+00
335 0 +2.913330478e+00 -3.386669522e+00 -3.386669522e+00
349 0 +2.811178869e+00 -3.488821131e+00 -3.488821131e+00
440 0 +2.436349265e+00 -3.863650735e+00 -3.863650735e+00
472 0 +2.177147875e+00 -4.122852125e+00 -4.122852125e+00
552 0 +1.993193773e+00 -4.306806227e+00 -4.306806227e+00
837 0 +1.770328394e+00 -4.529671606e+00 -4.529671606e+00
1000 0 +1.758118660e+00 -4.541881340e+00 -4.541881340e+00
