% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.186146106e+02 +1.886446106e+02 +1.886446106e+02 +6.0154e-01 +8.5852e-02
4 0 +2.511218691e+01 +9.514218691e+01 +9.514218691e+01 -3.3785e+00 -1.3851e+00
9 0 +1.294595391e+01 +8.297595391e+01 +8.297595391e+01 -2.2611e+00 -2.9572e+00
41 0 +7.271771468e+00 +7.730177147e+01 +7.730177147e+01 -5.0103e-01 -3.3373e+00
58 0 +4.514529762e+00 +7.454452976e+01 +7.454452976e+01 -6.6130e-01 -2.9425e+00
75 0 +4.303247205e+00 +7.433324720e+01 +7.433324720e+01 -6.7357e-01 -3.3130e+00
94 0 +2.966611646e+00 +7.299661165e+01 +7.299661165e+01 -7.5156e-01 -2.9267e+00
102 0 +2.031909630e+00 +7.206190963e+01 +7.206190963e+01 -6.8989e-01 -2.9246e+00
159 0 +1.273970193e+00 +7.130397019e+01 +7.130397019e+01 -9.0757e-01 -2.1467e+00
173 0 +2.437785464e-01 +7.027377855e+01 +7.027377855e+01 -8.2751e-01 -2.5123e+00
666 0 +2.437785464e-01 +7.027377855e+01 +7.027377855e+01 -8.2751e-01 -2.5123e+00
