% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.225173839e+02 +4.956673839e+02 +4.956673839e+02
3 0 +2.148516453e+02 +4.880016453e+02 +4.880016453e+02
5 0 +1.370499145e+02 +4.101999145e+02 +4.101999145e+02
9 0 +9.081443436e+01 +3.639644344e+02 +3.639644344e+02
19 0 +7.783749683e+01 +3.509874968e+02 +3.509874968e+02
22 0 +6.102378119e+01 +3.341737812e+02 +3.341737812e+02
37 0 +4.597502303e+01 +3.191250230e+02 +3.191250230e+02
40 0 +4.233856526e+01 +3.154885653e+02 +3.154885653e+02
45 0 +3.708228663e+01 +3.102322866e+02 +3.102322866e+02
61 0 +3.457465393e+01 +3.077246539e+02 +3.077246539e+02
80 0 +2.980960241e+01 +3.029596024e+02 +3.029596024e+02
166 0 +2.487768828e+01 +2.980276883e+02 +2.980276883e+02
188 0 +2.143991192e+01 +2.945899119e+02 +2.945899119e+02
242 0 +1.601847379e+01 +2.891684738e+02 +2.891684738e+02
334 0 +1.235426021e+01 +2.855042602e+02 +2.855042602e+02
452 0 +1.002664763e+01 +2.831766476e+02 +2.831766476e+02
493 0 +9.474518605e+00 +2.826245186e+02 +2.826245186e+02
585 0 +8.447745969e+00 +2.815977460e+02 +2.815977460e+02
596 0 +7.751370882e+00 +2.809013709e+02 +2.809013709e+02
808 0 +6.044808607e+00 +2.791948086e+02 +2.791948086e+02
818 0 +4.778623419e+00 +2.779286234e+02 +2.779286234e+02
999 0 +4.114314266e+00 +2.772643143e+02 +2.772643143e+02
1000 0 +4.114314266e+00 +2.772643143e+02 +2.772643143e+02
