% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.300583733e+01 +1.206658373e+02 +1.206658373e+02 +8.6219e-01 +6.8002e-01
2 0 +2.840548022e+01 +1.060654802e+02 +1.060654802e+02 -2.6094e+00 -1.1404e+00
6 0 +2.668145542e+01 +1.043414554e+02 +1.043414554e+02 -3.7787e-01 -4.2167e-01
8 0 +2.290187963e+01 +1.005618796e+02 +1.005618796e+02 -1.4860e+00 -1.5756e+00
22 0 +1.935553485e+01 +9.701553485e+01 +9.701553485e+01 +6.8992e-01 -5.8433e-01
24 0 +1.455409960e+01 +9.221409960e+01 +9.221409960e+01 +3.8493e-01 -1.0953e+00
26 0 +1.367729069e+01 +9.133729069e+01 +9.133729069e+01 +4.2090e-01 -7.5584e-02
39 0 +1.154742610e+01 +8.920742610e+01 +8.920742610e+01 +4.2695e-01 -1.0985e-01
54 0 +5.469397599e+00 +8.312939760e+01 +8.312939760e+01 +1.2976e+00 -8.4238e-01
57 0 +4.900140999e+00 +8.256014100e+01 +8.256014100e+01 +2.3865e+00 -1.1247e+00
110 0 +2.037018928e+00 +7.969701893e+01 +7.969701893e+01 +2.4503e+00 -8.2434e-01
144 0 +1.866885249e+00 +7.952688525e+01 +7.952688525e+01 +2.4680e+00 -1.1604e+00
174 0 +1.107653230e+00 +7.876765323e+01 +7.876765323e+01 +2.4095e+00 -1.1717e+00
257 0 +9.973048069e-01 +7.865730481e+01 +7.865730481e+01 +2.3991e+00 -1.1668e+00
630 0 +9.949590571e-01 +7.865495906e+01 +7.865495906e+01 +2.3984e+00 -1.1659e+00
