% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.696372550e+02 +9.049872550e+02 +9.049872550e+02
2 0 +3.934978074e+02 +4.288478074e+02 +4.288478074e+02
4 0 +2.310468004e+02 +2.663968004e+02 +2.663968004e+02
20 0 +7.598320907e+01 +1.113332091e+02 +1.113332091e+02
44 0 +6.123407529e+01 +9.658407529e+01 +9.658407529e+01
105 0 +5.311261544e+01 +8.846261544e+01 +8.846261544e+01
111 0 +4.727694420e+01 +8.262694420e+01 +8.262694420e+01
133 0 +4.139520720e+01 +7.674520720e+01 +7.674520720e+01
139 0 +3.819543360e+01 +7.354543360e+01 +7.354543360e+01
145 0 +2.947730431e+01 +6.482730431e+01 +6.482730431e+01
146 0 +2.681463010e+01 +6.216463010e+01 +6.216463010e+01
152 0 +1.544275759e+01 +5.079275759e+01 +5.079275759e+01
200 0 +1.544275759e+01 +5.079275759e+01 +5.079275759e+01
