% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.476203583e+03 +1.569143583e+03 +1.569143583e+03
3 0 +7.003598893e+02 +7.932998893e+02 +7.932998893e+02
4 0 +5.459222236e+02 +6.388622236e+02 +6.388622236e+02
7 0 +4.547183849e+02 +5.476583849e+02 +5.476583849e+02
11 0 +2.366112030e+02 +3.295512030e+02 +3.295512030e+02
24 0 +1.974368770e+02 +2.903768770e+02 +2.903768770e+02
35 0 +9.355971275e+01 +1.864997127e+02 +1.864997127e+02
42 0 +7.555445805e+01 +1.684944581e+02 +1.684944581e+02
51 0 +7.063251780e+01 +1.635725178e+02 +1.635725178e+02
64 0 +2.175793661e+01 +1.146979366e+02 +1.146979366e+02
180 0 +1.399924133e+01 +1.069392413e+02 +1.069392413e+02
200 0 +1.383052378e+01 +1.067705238e+02 +1.067705238e+02
