% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.900664775e+08 +1.900658564e+08 +1.900658564e+08
16 0 +1.406476011e+08 +1.406469800e+08 +1.406469800e+08
31 0 +1.099375362e+08 +1.099369151e+08 +1.099369151e+08
32 0 +1.086906400e+08 +1.086900189e+08 +1.086900189e+08
44 0 +8.137784389e+07 +8.137722278e+07 +8.137722278e+07
49 0 +6.457625396e+07 +6.457563285e+07 +6.457563285e+07
78 0 +5.592046920e+07 +5.591984809e+07 +5.591984809e+07
94 0 +3.983683458e+07 +3.983621347e+07 +3.983621347e+07
112 0 +2.611500748e+07 +2.611438637e+07 +2.611438637e+07
200 0 +2.611500748e+07 +2.611438637e+07 +2.611438637e+07
