% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.462500542e+01 +1.379250054e+02 +1.379250054e+02 -1.7082e+00 -2.8795e+00
2 0 +2.375884800e+01 +1.170588480e+02 +1.170588480e+02 +8.8498e-01 -8.5077e-01
5 0 +2.043490668e+01 +1.137349067e+02 +1.137349067e+02 +7.1637e-01 -9.6398e-01
16 0 +1.963653559e+01 +1.129365356e+02 +1.129365356e+02 -2.5614e-02 +3.7561e-01
28 0 +1.726704737e+01 +1.105670474e+02 +1.105670474e+02 +1.0345e-01 -8.8568e-02
36 0 +1.523587670e+01 +1.085358767e+02 +1.085358767e+02 -7.6819e-02 -1.5171e-01
48 0 +1.044782968e+01 +1.037478297e+02 +1.037478297e+02 +1.2067e+00 -4.2790e-01
56 0 +5.853620913e+00 +9.915362091e+01 +9.915362091e+01 +1.7754e+00 -1.3331e+00
64 0 +3.737179081e+00 +9.703717908e+01 +9.703717908e+01 +1.8242e+00 -1.6949e+00
200 0 +3.737179081e+00 +9.703717908e+01 +9.703717908e+01 +1.8242e+00 -1.6949e+00
