% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.465665757e+04 +8.411015757e+04 +8.411015757e+04
2 0 +6.988966997e+04 +6.934316997e+04 +6.934316997e+04
3 0 +4.479819199e+04 +4.425169199e+04 +4.425169199e+04
4 0 +3.770279024e+04 +3.715629024e+04 +3.715629024e+04
9 0 +1.448774682e+04 +1.394124682e+04 +1.394124682e+04
38 0 +8.303511514e+03 +7.757011514e+03 +7.757011514e+03
68 0 +1.567360826e+03 +1.020860826e+03 +1.020860826e+03
118 0 +1.358443918e+03 +8.119439178e+02 +8.119439178e+02
134 0 +1.163989781e+03 +6.174897806e+02 +6.174897806e+02
138 0 +6.714560424e+02 +1.249560424e+02 +1.249560424e+02
145 0 +2.825021901e+02 -2.639978099e+02 -2.639978099e+02
175 0 +1.064178959e+02 -4.400821041e+02 -4.400821041e+02
200 0 +1.064178959e+02 -4.400821041e+02 -4.400821041e+02
