% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.075757833e+06 +1.074757833e+06 +1.074757833e+06
4 0 +6.912114329e+05 +6.902114329e+05 +6.902114329e+05
17 0 +6.039469327e+05 +6.029469327e+05 +6.029469327e+05
18 0 +5.903781967e+05 +5.893781967e+05 +5.893781967e+05
33 0 +4.182555717e+05 +4.172555717e+05 +4.172555717e+05
58 0 +3.445342337e+05 +3.435342337e+05 +3.435342337e+05
61 0 +2.993859427e+05 +2.983859427e+05 +2.983859427e+05
67 0 +2.520544312e+05 +2.510544312e+05 +2.510544312e+05
77 0 +1.040036771e+05 +1.030036771e+05 +1.030036771e+05
93 0 +7.015546576e+04 +6.915546576e+04 +6.915546576e+04
156 0 +4.662156358e+04 +4.562156358e+04 +4.562156358e+04
182 0 +3.351001652e+04 +3.251001652e+04 +3.251001652e+04
202 0 +1.771550318e+04 +1.671550318e+04 +1.671550318e+04
455 0 +1.563092376e+04 +1.463092376e+04 +1.463092376e+04
526 0 +1.348329184e+04 +1.248329184e+04 +1.248329184e+04
599 0 +6.983596955e+03 +5.983596955e+03 +5.983596955e+03
638 0 +5.934987109e+03 +4.934987109e+03 +4.934987109e+03
731 0 +4.582015738e+03 +3.582015738e+03 +3.582015738e+03
769 0 +7.239443072e+02 -2.760556928e+02 -2.760556928e+02
860 0 +6.915962849e+02 -3.084037151e+02 -3.084037151e+02
1000 0 +6.915962849e+02 -3.084037151e+02 -3.084037151e+02
