% f evaluations | g evaluations | best noise-free fitness - Fopt (9.862000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.072248642e+04 +1.082110642e+04 +1.082110642e+04 +1.9069e+00 +1.2803e+00
2 0 +8.868798951e+03 +8.967418951e+03 +8.967418951e+03 +1.6209e+00 +1.7635e-01
3 0 +4.558892695e+02 +5.545092695e+02 +5.545092695e+02 -8.8916e-01 +8.2647e-01
4 0 +1.610171894e+02 +2.596371894e+02 +2.596371894e+02 +1.8430e-01 +5.4526e-01
6 0 +5.015051383e+01 +1.487705138e+02 +1.487705138e+02 -1.4553e+00 -1.3202e+00
9 0 +4.856954658e+00 +1.034769547e+02 +1.034769547e+02 -2.2289e+00 -1.8001e+00
16 0 +2.810047050e+00 +1.014300470e+02 +1.014300470e+02 -5.5730e-01 -4.2475e-01
34 0 +4.234079117e-01 +9.904340791e+01 +9.904340791e+01 -5.1229e-01 -4.1808e-01
43 0 +3.400705187e-01 +9.896007052e+01 +9.896007052e+01 -1.3396e+00 -1.9544e+00
50 0 +3.400705187e-01 +9.896007052e+01 +9.896007052e+01 -1.3396e+00 -1.9544e+00
