% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.033000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.904159253e+04 +8.895126253e+04 +8.895126253e+04
2 0 +1.750795298e+03 +1.660465298e+03 +1.660465298e+03
58 0 +6.552530691e+02 +5.649230691e+02 +5.649230691e+02
77 0 +4.995176767e+02 +4.091876767e+02 +4.091876767e+02
87 0 +3.731998720e+02 +2.828698720e+02 +2.828698720e+02
100 0 +3.186643958e+02 +2.283343958e+02 +2.283343958e+02
103 0 +2.561556943e+02 +1.658256943e+02 +1.658256943e+02
112 0 +2.308505324e+02 +1.405205324e+02 +1.405205324e+02
119 0 +1.583732008e+02 +6.804320075e+01 +6.804320075e+01
142 0 +1.292968762e+02 +3.896687624e+01 +3.896687624e+01
157 0 +1.210063604e+02 +3.067636044e+01 +3.067636044e+01
174 0 +8.831082269e+01 -2.019177305e+00 -2.019177305e+00
200 0 +8.831082269e+01 -2.019177305e+00 -2.019177305e+00
