% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.010703227e+03 +1.126383227e+03 +1.126383227e+03
2 0 +5.991590393e+02 +7.148390393e+02 +7.148390393e+02
25 0 +4.555673571e+02 +5.712473571e+02 +5.712473571e+02
33 0 +4.361974203e+02 +5.518774203e+02 +5.518774203e+02
41 0 +3.703522144e+02 +4.860322144e+02 +4.860322144e+02
50 0 +3.133995514e+02 +4.290795514e+02 +4.290795514e+02
57 0 +2.719084167e+02 +3.875884167e+02 +3.875884167e+02
80 0 +1.791170587e+02 +2.947970587e+02 +2.947970587e+02
124 0 +1.516060649e+02 +2.672860649e+02 +2.672860649e+02
136 0 +1.204513854e+02 +2.361313854e+02 +2.361313854e+02
200 0 +1.168506591e+02 +2.325306591e+02 +2.325306591e+02
