% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.986106220e+01 +5.704106220e+01 +5.704106220e+01
2 0 +1.794988905e+01 +5.512988905e+01 +5.512988905e+01
12 0 +1.544405428e+01 +5.262405428e+01 +5.262405428e+01
16 0 +1.348918434e+01 +5.066918434e+01 +5.066918434e+01
86 0 +1.099626712e+01 +4.817626712e+01 +4.817626712e+01
186 0 +9.809610542e+00 +4.698961054e+01 +4.698961054e+01
215 0 +8.773228295e+00 +4.595322830e+01 +4.595322830e+01
309 0 +7.852540507e+00 +4.503254051e+01 +4.503254051e+01
341 0 +7.031485888e+00 +4.421148589e+01 +4.421148589e+01
428 0 +6.033555445e+00 +4.321355544e+01 +4.321355544e+01
509 0 +4.639192528e+00 +4.181919253e+01 +4.181919253e+01
785 0 +4.451884564e+00 +4.163188456e+01 +4.163188456e+01
812 0 +3.889326203e+00 +4.106932620e+01 +4.106932620e+01
814 0 +3.342210772e+00 +4.052221077e+01 +4.052221077e+01
838 0 +3.001736780e+00 +4.018173678e+01 +4.018173678e+01
1000 0 +3.001736780e+00 +4.018173678e+01 +4.018173678e+01
