% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.992863933e+01 +1.271086393e+02 +1.271086393e+02 +6.6693e-01 +1.6871e-01
2 0 +7.393700170e+01 +1.111170017e+02 +1.111170017e+02 -4.3836e-02 +5.1848e-01
8 0 +4.945110450e+01 +8.663110450e+01 +8.663110450e+01 +8.8827e-01 +1.3315e+00
12 0 +2.239174713e+01 +5.957174713e+01 +5.957174713e+01 +2.0736e+00 +1.2846e+00
16 0 +1.848990545e+01 +5.566990545e+01 +5.566990545e+01 +2.2661e+00 +1.4333e+00
31 0 +1.492535059e+01 +5.210535059e+01 +5.210535059e+01 +2.3003e+00 +1.4354e+00
34 0 +1.163604814e+01 +4.881604814e+01 +4.881604814e+01 +1.2807e+00 +1.8607e+00
44 0 +1.036944797e+01 +4.754944797e+01 +4.754944797e+01 +1.0314e+00 +1.4380e+00
54 0 +6.295700281e+00 +4.347570028e+01 +4.347570028e+01 +1.2029e+00 +1.6573e+00
86 0 +5.582538384e+00 +4.276253838e+01 +4.276253838e+01 +1.1291e+00 +1.6235e+00
606 0 +5.043458855e+00 +4.222345886e+01 +4.222345886e+01 +1.0986e+00 +1.6362e+00
