% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.826384428e+02 +1.734284428e+02 +1.734284428e+02
6 0 +1.742784210e+02 +1.650684210e+02 +1.650684210e+02
11 0 +1.377684579e+02 +1.285584579e+02 +1.285584579e+02
23 0 +1.151370907e+02 +1.059270907e+02 +1.059270907e+02
25 0 +1.089017867e+02 +9.969178672e+01 +9.969178672e+01
31 0 +9.572957465e+01 +8.651957465e+01 +8.651957465e+01
46 0 +8.796425835e+01 +7.875425835e+01 +7.875425835e+01
48 0 +7.744053078e+01 +6.823053078e+01 +6.823053078e+01
83 0 +5.821292216e+01 +4.900292216e+01 +4.900292216e+01
91 0 +5.260286378e+01 +4.339286378e+01 +4.339286378e+01
104 0 +4.521718055e+01 +3.600718055e+01 +3.600718055e+01
116 0 +3.303039441e+01 +2.382039441e+01 +2.382039441e+01
200 0 +3.303039441e+01 +2.382039441e+01 +2.382039441e+01
