% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.297022734e+01 +1.028902273e+02 +1.028902273e+02
3 0 +2.232643269e+01 +6.224643269e+01 +6.224643269e+01
15 0 +1.116622669e+01 +5.108622669e+01 +5.108622669e+01
36 0 +7.232658327e+00 +4.715265833e+01 +4.715265833e+01
80 0 +5.765354499e+00 +4.568535450e+01 +4.568535450e+01
141 0 +4.257976179e+00 +4.417797618e+01 +4.417797618e+01
211 0 +3.480680473e+00 +4.340068047e+01 +4.340068047e+01
215 0 +1.710953056e+00 +4.163095306e+01 +4.163095306e+01
281 0 +1.200717920e+00 +4.112071792e+01 +4.112071792e+01
300 0 +1.098212708e+00 +4.101821271e+01 +4.101821271e+01
324 0 +9.745292171e-01 +4.089452922e+01 +4.089452922e+01
325 0 +8.523318909e-01 +4.077233189e+01 +4.077233189e+01
328 0 +6.437577467e-01 +4.056375775e+01 +4.056375775e+01
334 0 +4.484271752e-01 +4.036842718e+01 +4.036842718e+01
344 0 +3.050396065e-01 +4.022503961e+01 +4.022503961e+01
405 0 +2.548801753e-01 +4.017488018e+01 +4.017488018e+01
412 0 +1.220762383e-01 +4.004207624e+01 +4.004207624e+01
454 0 +6.547939421e-02 +3.998547939e+01 +3.998547939e+01
475 0 +5.492322332e-02 +3.997492322e+01 +3.997492322e+01
479 0 +4.812742956e-02 +3.996812743e+01 +3.996812743e+01
516 0 +3.146482878e-02 +3.995146483e+01 +3.995146483e+01
601 0 +2.515211201e-02 +3.994515211e+01 +3.994515211e+01
604 0 +1.768375664e-02 +3.993768376e+01 +3.993768376e+01
722 0 +1.090967543e-02 +3.993090968e+01 +3.993090968e+01
754 0 +8.777852148e-03 +3.992877785e+01 +3.992877785e+01
766 0 +6.494478556e-03 +3.992649448e+01 +3.992649448e+01
807 0 +4.541644225e-03 +3.992454164e+01 +3.992454164e+01
818 0 +4.174221289e-03 +3.992417422e+01 +3.992417422e+01
897 0 +2.997663511e-03 +3.992299766e+01 +3.992299766e+01
961 0 +2.732590474e-03 +3.992273259e+01 +3.992273259e+01
966 0 +1.919311587e-03 +3.992191931e+01 +3.992191931e+01
968 0 +1.494486368e-03 +3.992149449e+01 +3.992149449e+01
1000 0 +1.494486368e-03 +3.992149449e+01 +3.992149449e+01
