% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.130800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.682860115e+01 -5.962513988e+02 -5.962513988e+02 +1.3369e+00 -4.6413e-01
2 0 +2.602935716e+00 -6.104770643e+02 -6.104770643e+02 +1.0617e+00 +1.7999e+00
4 0 +1.719241227e+00 -6.113607588e+02 -6.113607588e+02 -1.2146e+00 -1.3858e+00
13 0 +1.459989583e+00 -6.116200104e+02 -6.116200104e+02 -8.1514e-01 +3.5168e+00
20 0 +1.257142734e+00 -6.118228573e+02 -6.118228573e+02 +7.9890e-01 +1.3307e+00
54 0 +1.033993585e+00 -6.120460064e+02 -6.120460064e+02 +9.8378e-01 +2.1978e-01
61 0 +2.416334032e-01 -6.128383666e+02 -6.128383666e+02 +3.9832e-01 -4.9056e-01
70 0 +8.121196479e-02 -6.129987880e+02 -6.129987880e+02 -4.0745e-01 +1.8794e-01
295 0 +2.112383600e-02 -6.130588762e+02 -6.130588762e+02 -1.0701e+00 -1.6694e-01
1000 0 +2.112383600e-02 -6.130588762e+02 -6.130588762e+02 -1.0701e+00 -1.6694e-01
