% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.857291424e+01 +1.118729142e+02 +1.118729142e+02 +3.0260e+00 -6.6512e-01
2 0 +1.639864795e+01 +1.096986480e+02 +1.096986480e+02 +2.3611e+00 +3.9967e-01
5 0 +1.575976926e+01 +1.090597693e+02 +1.090597693e+02 +2.6840e-01 -1.9728e+00
28 0 +1.102342179e+01 +1.043234218e+02 +1.043234218e+02 +1.0544e+00 -4.9653e-01
29 0 +3.839867791e+00 +9.713986779e+01 +9.713986779e+01 +2.0692e+00 -9.0421e-01
63 0 +3.481225346e+00 +9.678122535e+01 +9.678122535e+01 +1.3842e+00 -1.1714e+00
92 0 +2.118035938e+00 +9.541803594e+01 +9.541803594e+01 +1.4858e+00 -9.7443e-01
94 0 +1.928853075e+00 +9.522885307e+01 +9.522885307e+01 +1.3967e+00 -8.6499e-01
127 0 +1.232719466e+00 +9.453271947e+01 +9.453271947e+01 +1.3247e+00 -8.0436e-01
147 0 +1.083881063e+00 +9.438388106e+01 +9.438388106e+01 +1.3247e+00 -7.9675e-01
159 0 +9.116849890e-01 +9.421168499e+01 +9.421168499e+01 +1.3191e+00 -7.8650e-01
200 0 +8.813071899e-01 +9.418130719e+01 +9.418130719e+01 +1.3202e+00 -7.8715e-01
558 0 +8.770080931e-01 +9.417700809e+01 +9.417700809e+01 +1.3203e+00 -7.8799e-01
