% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.538083283e+06 +5.537873403e+06 +5.537873403e+06 +1.6738e+00 +2.6830e+00
2 0 +1.946849144e+06 +1.946639264e+06 +1.946639264e+06 +3.6564e+00 +1.7606e+00
3 0 +1.884225609e+06 +1.884015729e+06 +1.884015729e+06 -7.2835e-01 +1.7126e+00
4 0 +4.261736023e+05 +4.259637223e+05 +4.259637223e+05 +1.5323e+00 -2.6589e-01
5 0 +1.786663696e+05 +1.784564896e+05 +1.784564896e+05 -4.2786e-02 +8.9358e-01
7 0 +5.378013971e+02 +3.279213971e+02 +3.279213971e+02 -1.1414e+00 +4.2472e-01
39 0 +2.533967431e+02 +4.351674306e+01 +4.351674306e+01 +4.6221e-02 +4.6433e-01
61 0 +2.516453161e+01 -1.847154684e+02 -1.847154684e+02 -1.3911e+00 +4.5205e-01
101 0 +6.181093326e+00 -2.036989067e+02 -2.036989067e+02 -1.3184e+00 +4.4759e-01
113 0 +2.354557684e+00 -2.075254423e+02 -2.075254423e+02 -7.1153e-02 +4.4866e-01
135 0 +1.113187469e+00 -2.087668125e+02 -2.087668125e+02 +1.7095e-01 +4.4792e-01
156 0 +6.435132063e-01 -2.092364868e+02 -2.092364868e+02 +3.7491e-01 +4.4779e-01
178 0 +5.502299693e-01 -2.093297700e+02 -2.093297700e+02 +5.2752e-01 +4.4762e-01
186 0 +4.179600147e-01 -2.094620400e+02 -2.094620400e+02 +5.4892e-01 +4.4824e-01
189 0 +2.945493246e-01 -2.095854507e+02 -2.095854507e+02 +6.4872e-01 +4.4790e-01
197 0 +2.614018574e-01 -2.096185981e+02 -2.096185981e+02 +7.5569e-01 +4.4776e-01
200 0 +2.524622136e-01 -2.096275378e+02 -2.096275378e+02 +6.9603e-01 +4.4800e-01
