% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.639812705e+01 +5.186812705e+01 +5.186812705e+01 -1.0094e+00 -3.8985e+00
14 0 +1.905907415e+01 +4.452907415e+01 +4.452907415e+01 -2.9448e+00 -2.2473e+00
25 0 +1.015335087e+01 +3.562335087e+01 +3.562335087e+01 -2.9298e+00 -3.9347e+00
54 0 +8.850642357e+00 +3.432064236e+01 +3.432064236e+01 -4.9602e+00 -8.0357e-01
87 0 +6.933827815e+00 +3.240382781e+01 +3.240382781e+01 -4.4172e+00 -2.4042e+00
94 0 +5.477669331e+00 +3.094766933e+01 +3.094766933e+01 -4.5081e+00 -1.7532e+00
102 0 +4.537912839e+00 +3.000791284e+01 +3.000791284e+01 -3.0788e+00 -3.0849e+00
138 0 +2.354418004e+00 +2.782441800e+01 +2.782441800e+01 -3.7165e+00 -2.4812e+00
147 0 +1.729711369e+00 +2.719971137e+01 +2.719971137e+01 -3.8555e+00 -1.8619e+00
193 0 +7.486710547e-01 +2.621867105e+01 +2.621867105e+01 -3.7518e+00 -1.9298e+00
195 0 +1.828559066e-02 +2.548828559e+01 +2.548828559e+01 -3.7784e+00 -1.9162e+00
247 0 +6.502520778e-03 +2.547650252e+01 +2.547650252e+01 -3.7885e+00 -1.9070e+00
273 0 +4.224167360e-03 +2.547422417e+01 +2.547422417e+01 -3.7831e+00 -1.9156e+00
274 0 +2.660422788e-03 +2.547266042e+01 +2.547266042e+01 -3.7853e+00 -1.9132e+00
281 0 +6.478495768e-04 +2.547064785e+01 +2.547064785e+01 -3.7849e+00 -1.9110e+00
290 0 +3.424973822e-04 +2.547034250e+01 +2.547034250e+01 -3.7843e+00 -1.9130e+00
299 0 +2.655424154e-05 +2.547002655e+01 +2.547002655e+01 -3.7849e+00 -1.9117e+00
351 0 +2.101339066e-05 +2.547002101e+01 +2.547002101e+01 -3.7846e+00 -1.9123e+00
355 0 +2.511805235e-06 +2.547000251e+01 +2.547000251e+01 -3.7848e+00 -1.9120e+00
360 0 +7.035440994e-07 +2.547000070e+01 +2.547000070e+01 -3.7848e+00 -1.9120e+00
375 0 +3.593781877e-07 +2.547000036e+01 +2.547000036e+01 -3.7848e+00 -1.9120e+00
389 0 +1.657906878e-08 +2.547000002e+01 +2.547000002e+01 -3.7848e+00 -1.9120e+00
420 0 +7.835531335e-09 +2.547000001e+01 +2.547000001e+01 -3.7848e+00 -1.9120e+00
511 0 +8.526512829e-14 +2.547000000e+01 +2.547000000e+01 -3.7848e+00 -1.9120e+00
615 0 +0.000000000e+00 +2.547000000e+01 +2.547000000e+01 -3.7848e+00 -1.9120e+00
630 0 +0.000000000e+00 +2.547000000e+01 +2.547000000e+01 -3.7848e+00 -1.9120e+00
