% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.872000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.771129353e+06 +3.771050633e+06 +3.771050633e+06
6 0 +5.635443262e+05 +5.634656062e+05 +5.634656062e+05
16 0 +7.463026820e+04 +7.455154820e+04 +7.455154820e+04
22 0 +1.420264040e+04 +1.412392040e+04 +1.412392040e+04
27 0 +4.608357341e+03 +4.529637341e+03 +4.529637341e+03
52 0 +4.202628428e+03 +4.123908428e+03 +4.123908428e+03
110 0 +1.583556070e+03 +1.504836070e+03 +1.504836070e+03
144 0 +6.334096293e+02 +5.546896293e+02 +5.546896293e+02
202 0 +5.882148422e+02 +5.094948422e+02 +5.094948422e+02
583 0 +5.123259290e+02 +4.336059290e+02 +4.336059290e+02
1000 0 +5.123259290e+02 +4.336059290e+02 +4.336059290e+02
