% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.390987315e+05 +6.391301015e+05 +6.391301015e+05
3 0 +4.982041204e+05 +4.982354904e+05 +4.982354904e+05
6 0 +1.234922022e+05 +1.235235722e+05 +1.235235722e+05
13 0 +1.039557841e+05 +1.039871541e+05 +1.039871541e+05
25 0 +8.554382980e+04 +8.557519980e+04 +8.557519980e+04
37 0 +7.264554676e+04 +7.267691676e+04 +7.267691676e+04
61 0 +5.625995358e+04 +5.629132358e+04 +5.629132358e+04
70 0 +3.588370577e+04 +3.591507577e+04 +3.591507577e+04
76 0 +3.147095256e+04 +3.150232256e+04 +3.150232256e+04
97 0 +5.226229591e+03 +5.257599591e+03 +5.257599591e+03
137 0 +4.695459037e+03 +4.726829037e+03 +4.726829037e+03
160 0 +3.658234890e+03 +3.689604890e+03 +3.689604890e+03
166 0 +7.959731283e+02 +8.273431283e+02 +8.273431283e+02
200 0 +7.959731283e+02 +8.273431283e+02 +8.273431283e+02
