% f evaluations | g evaluations | best noise-free fitness - Fopt (3.992000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.533872874e+02 +1.933072874e+02 +1.933072874e+02
2 0 +6.619970846e+01 +1.061197085e+02 +1.061197085e+02
20 0 +6.013243006e+01 +1.000524301e+02 +1.000524301e+02
40 0 +5.207100315e+01 +9.199100315e+01 +9.199100315e+01
47 0 +3.546563999e+01 +7.538563999e+01 +7.538563999e+01
71 0 +2.786901204e+01 +6.778901204e+01 +6.778901204e+01
102 0 +2.477719461e+01 +6.469719461e+01 +6.469719461e+01
119 0 +1.881395667e+01 +5.873395667e+01 +5.873395667e+01
400 0 +1.692132555e+01 +5.684132555e+01 +5.684132555e+01
477 0 +1.458099817e+01 +5.450099817e+01 +5.450099817e+01
502 0 +1.385600390e+01 +5.377600390e+01 +5.377600390e+01
674 0 +1.230573487e+01 +5.222573487e+01 +5.222573487e+01
687 0 +1.019236941e+01 +5.011236941e+01 +5.011236941e+01
699 0 +9.225208189e+00 +4.914520819e+01 +4.914520819e+01
746 0 +8.551641118e+00 +4.847164112e+01 +4.847164112e+01
850 0 +7.831836669e+00 +4.775183667e+01 +4.775183667e+01
877 0 +6.541334825e+00 +4.646133483e+01 +4.646133483e+01
918 0 +6.291893563e+00 +4.621189356e+01 +4.621189356e+01
946 0 +4.763049260e+00 +4.468304926e+01 +4.468304926e+01
1000 0 +4.763049260e+00 +4.468304926e+01 +4.468304926e+01
