% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.011820678e+08 +6.011818130e+08 +6.011818130e+08
2 0 +5.527755755e+08 +5.527753207e+08 +5.527753207e+08
8 0 +5.345492996e+08 +5.345490448e+08 +5.345490448e+08
17 0 +4.177447329e+08 +4.177444781e+08 +4.177444781e+08
22 0 +2.412898272e+08 +2.412895724e+08 +2.412895724e+08
52 0 +2.276505383e+08 +2.276502835e+08 +2.276502835e+08
53 0 +1.684392157e+08 +1.684389609e+08 +1.684389609e+08
54 0 +1.367620315e+08 +1.367617767e+08 +1.367617767e+08
66 0 +1.364464777e+08 +1.364462228e+08 +1.364462228e+08
77 0 +1.204432979e+08 +1.204430431e+08 +1.204430431e+08
90 0 +1.137404452e+08 +1.137401904e+08 +1.137401904e+08
96 0 +1.071065702e+08 +1.071063154e+08 +1.071063154e+08
103 0 +9.206278882e+07 +9.206253400e+07 +9.206253400e+07
110 0 +8.505138337e+07 +8.505112855e+07 +8.505112855e+07
126 0 +6.264021955e+07 +6.263996473e+07 +6.263996473e+07
138 0 +6.167965871e+07 +6.167940389e+07 +6.167940389e+07
141 0 +5.087261491e+07 +5.087236009e+07 +5.087236009e+07
144 0 +4.418234060e+07 +4.418208578e+07 +4.418208578e+07
165 0 +3.371449992e+07 +3.371424510e+07 +3.371424510e+07
190 0 +2.572751470e+07 +2.572725988e+07 +2.572725988e+07
200 0 +2.572751470e+07 +2.572725988e+07 +2.572725988e+07
