% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.827269015e+06 +2.827246465e+06 +2.827246465e+06
2 0 +2.403233237e+06 +2.403210687e+06 +2.403210687e+06
3 0 +5.417427979e+05 +5.417202479e+05 +5.417202479e+05
8 0 +2.588124584e+05 +2.587899084e+05 +2.587899084e+05
9 0 +7.314612661e+04 +7.312357661e+04 +7.312357661e+04
15 0 +5.661193846e+04 +5.658938846e+04 +5.658938846e+04
30 0 +3.367801160e+03 +3.345251160e+03 +3.345251160e+03
100 0 +9.957494932e+02 +9.731994932e+02 +9.731994932e+02
199 0 +4.616390531e+02 +4.390890531e+02 +4.390890531e+02
200 0 +4.616390531e+02 +4.390890531e+02 +4.390890531e+02
