% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.385739931e+01 +8.136739931e+01 +8.136739931e+01 +6.1554e-01 +2.5021e-01
8 0 +1.966451552e+00 +4.947645155e+01 +4.947645155e+01 +8.1242e-02 +2.3535e-01
20 0 +5.032849391e-02 +4.756032849e+01 +4.756032849e+01 +3.1008e-01 +8.3204e-02
79 0 +9.811272865e-03 +4.751981127e+01 +4.751981127e+01 +5.4802e-01 -1.5434e-03
134 0 +6.004086423e-04 +4.751060041e+01 +4.751060041e+01 +6.6620e-01 -4.6598e-02
166 0 +1.262151310e-04 +4.751012622e+01 +4.751012622e+01 +7.0682e-01 -6.4460e-02
202 0 +1.247630699e-04 +4.751012476e+01 +4.751012476e+01 +6.9865e-01 -6.0902e-02
212 0 +4.195428345e-05 +4.751004195e+01 +4.751004195e+01 +7.0443e-01 -6.3641e-02
215 0 +3.226593405e-05 +4.751003227e+01 +4.751003227e+01 +6.9633e-01 -6.0623e-02
218 0 +2.628837263e-05 +4.751002629e+01 +4.751002629e+01 +6.9776e-01 -6.0842e-02
232 0 +1.744120668e-05 +4.751001744e+01 +4.751001744e+01 +6.9796e-01 -6.1266e-02
235 0 +7.633670194e-06 +4.751000763e+01 +4.751000763e+01 +6.9935e-01 -6.1805e-02
243 0 +3.195309830e-06 +4.751000320e+01 +4.751000320e+01 +7.0554e-01 -6.4364e-02
244 0 +5.343436200e-07 +4.751000053e+01 +4.751000053e+01 +7.0324e-01 -6.3411e-02
268 0 +3.496216152e-07 +4.751000035e+01 +4.751000035e+01 +7.0370e-01 -6.3664e-02
273 0 +2.079288706e-07 +4.751000021e+01 +4.751000021e+01 +7.0485e-01 -6.4124e-02
277 0 +1.391679945e-07 +4.751000014e+01 +4.751000014e+01 +7.0388e-01 -6.3699e-02
285 0 +1.559167373e-08 +4.751000002e+01 +4.751000002e+01 +7.0402e-01 -6.3784e-02
293 0 +5.011983717e-09 +4.751000001e+01 +4.751000001e+01 +7.0409e-01 -6.3812e-02
395 0 +6.963318810e-13 +4.751000000e+01 +4.751000000e+01 +7.0422e-01 -6.3864e-02
496 0 +0.000000000e+00 +4.751000000e+01 +4.751000000e+01 +7.0422e-01 -6.3864e-02
498 0 +0.000000000e+00 +4.751000000e+01 +4.751000000e+01 +7.0422e-01 -6.3864e-02
