% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.400797553e+01 +7.118797553e+01 +7.118797553e+01
2 0 +2.997732974e+01 +6.715732974e+01 +6.715732974e+01
3 0 +2.308473238e+01 +6.026473238e+01 +6.026473238e+01
5 0 +1.887756979e+01 +5.605756979e+01 +5.605756979e+01
15 0 +1.445991934e+01 +5.163991934e+01 +5.163991934e+01
33 0 +1.171036992e+01 +4.889036992e+01 +4.889036992e+01
84 0 +1.120525301e+01 +4.838525301e+01 +4.838525301e+01
90 0 +9.213031185e+00 +4.639303119e+01 +4.639303119e+01
147 0 +8.727671328e+00 +4.590767133e+01 +4.590767133e+01
149 0 +7.527780143e+00 +4.470778014e+01 +4.470778014e+01
200 0 +7.527780143e+00 +4.470778014e+01 +4.470778014e+01
