% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.479309432e+01 +2.879430943e+02 +2.879430943e+02 -4.3338e-01 +1.9959e+00
10 0 +1.331784209e+01 +2.864678421e+02 +2.864678421e+02 -1.5413e+00 +1.2391e+00
15 0 +1.110798663e+01 +2.842579866e+02 +2.842579866e+02 -1.9670e+00 +3.8887e-01
20 0 +8.255036158e+00 +2.814050362e+02 +2.814050362e+02 -1.6232e+00 +2.1957e+00
26 0 +6.347803379e+00 +2.794978034e+02 +2.794978034e+02 -3.5996e+00 +2.7305e+00
31 0 +6.022051790e+00 +2.791720518e+02 +2.791720518e+02 -4.9684e+00 +4.4700e+00
32 0 +3.409833179e+00 +2.765598332e+02 +2.765598332e+02 -4.8502e+00 +1.9964e+00
33 0 +2.425789048e+00 +2.755757890e+02 +2.755757890e+02 -4.6753e+00 +2.9667e+00
34 0 +1.159266448e+00 +2.743092664e+02 +2.743092664e+02 -3.2617e+00 +3.6923e+00
54 0 +5.963077836e-01 +2.737463078e+02 +2.737463078e+02 -3.5388e+00 +3.4932e+00
58 0 +4.909634455e-01 +2.736409634e+02 +2.736409634e+02 -3.6295e+00 +3.7327e+00
73 0 +3.193072825e-02 +2.731819307e+02 +2.731819307e+02 -3.5851e+00 +3.7273e+00
200 0 +3.193072825e-02 +2.731819307e+02 +2.731819307e+02 -3.5851e+00 +3.7273e+00
