% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.582516295e+02 +6.837216295e+02 +6.837216295e+02
2 0 +3.236311565e+02 +3.491011565e+02 +3.491011565e+02
11 0 +2.383285097e+02 +2.637985097e+02 +2.637985097e+02
14 0 +2.042686482e+02 +2.297386482e+02 +2.297386482e+02
33 0 +1.936442450e+02 +2.191142450e+02 +2.191142450e+02
37 0 +1.655341263e+02 +1.910041263e+02 +1.910041263e+02
39 0 +1.453497769e+02 +1.708197769e+02 +1.708197769e+02
49 0 +1.279747005e+02 +1.534447005e+02 +1.534447005e+02
125 0 +1.168349103e+02 +1.423049103e+02 +1.423049103e+02
173 0 +1.098917711e+02 +1.353617711e+02 +1.353617711e+02
207 0 +9.874551960e+01 +1.242155196e+02 +1.242155196e+02
234 0 +8.282838208e+01 +1.082983821e+02 +1.082983821e+02
338 0 +7.604500491e+01 +1.015150049e+02 +1.015150049e+02
440 0 +6.960209702e+01 +9.507209702e+01 +9.507209702e+01
482 0 +6.185274171e+01 +8.732274171e+01 +8.732274171e+01
671 0 +4.861603540e+01 +7.408603540e+01 +7.408603540e+01
1000 0 +4.861603540e+01 +7.408603540e+01 +7.408603540e+01
