% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.335900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.235081654e+02 +2.899181654e+02 +2.899181654e+02
10 0 +3.899791629e+02 +2.563891629e+02 +2.563891629e+02
20 0 +3.494648447e+02 +2.158748447e+02 +2.158748447e+02
67 0 +3.044136659e+02 +1.708236659e+02 +1.708236659e+02
82 0 +2.715863689e+02 +1.379963689e+02 +1.379963689e+02
139 0 +2.456074327e+02 +1.120174327e+02 +1.120174327e+02
212 0 +2.122102730e+02 +7.862027295e+01 +7.862027295e+01
276 0 +1.860659997e+02 +5.247599975e+01 +5.247599975e+01
562 0 +1.732346277e+02 +3.964462767e+01 +3.964462767e+01
1000 0 +1.642399097e+02 +3.064990970e+01 +3.064990970e+01
