% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.942012226e+05 +8.942371226e+05 +8.942371226e+05
9 0 +6.752121800e+05 +6.752480800e+05 +6.752480800e+05
30 0 +6.196146837e+05 +6.196505837e+05 +6.196505837e+05
41 0 +5.719498944e+05 +5.719857944e+05 +5.719857944e+05
43 0 +3.386466465e+05 +3.386825465e+05 +3.386825465e+05
107 0 +1.967512161e+05 +1.967871161e+05 +1.967871161e+05
159 0 +1.349431477e+05 +1.349790477e+05 +1.349790477e+05
176 0 +1.182177175e+05 +1.182536175e+05 +1.182536175e+05
197 0 +1.100922381e+05 +1.101281381e+05 +1.101281381e+05
200 0 +1.100922381e+05 +1.101281381e+05 +1.101281381e+05
